"","vversion","vdsetno","self_report_turnout","validated_turnout","misreport","campaign_interest","pid_strength","white","black","other_race","female","age","agesquared","married","educ_years","educ_summary","fam_income","church_attendance","county_stability","house_stability","civic_duty","int_eff_1","int_eff_2","int_eff_3","int_eff_4","int_eff_scale","ext_eff_1","ext_eff_2","ext_eff_3","ext_eff_4","ext_eff_scale","post_int_date","post_int_days","alone_pre","cooperative_pre","suspicion_pre","suspicion_post","sincerity_pre","report_income_correctly","refusal_conversion","total_calls","refuse_initially","break_appts","refused_fam_income","trust_in_govt"
"121",1,"1988.TV",0,0,0,1,0,1,0,0,1,27,729,1,12,2,14,NA,0,0,NA,3,3,2,2,0.52483344078064,3,3,2,1,0.73137229681015,1111,3,0,4,0,0,2,1,0,1,0,0,0,1
"122",1,"1988.TV",1,1,0,0,3,0,1,0,1,41,1681,0,12,2,0,4,15,2,4,3,4,3,1,0.696703851222992,0,1,2,1,-0.196548625826836,1109,1,0,4,0,0,2,1,0,1,0,0,0,2
"123",1,"1988.TV",0,0,0,1,2,1,0,0,1,25,625,0,9,1,0,1,14,0,4,2,0,1,0,-0.891499102115631,4,2,2,1,0.710197687149048,1116,8,0,3,0,0,2,1,0,2,0,0,0,1
"124",1,"1988.TV",NA,NA,NA,2,3,1,0,0,0,43,1849,0,12,2,NA,4,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,0,1,5,1,0,1,NA
"125",1,"1988.TV",1,1,0,0,2,1,0,0,1,41,1681,1,12,2,11,2,15,15,NA,2,3,2,2,0.298410683870316,3,3,1,1,0.381806880235672,1221,43,1,2,0,0,0,1,0,8,0,1,0,2
"126",1,"1988.TV",0,0,0,1,1,1,0,0,1,21,441,0,14,4,8,2,15,4,4,1,2,0,0,-0.933622121810913,2,2,1,1,0.00640357658267021,1122,14,1,3,0,0,1,1,0,2,0,0,0,1
"127",1,"1988.TV",1,1,0,1,3,1,0,0,0,58,3364,1,16,5,19,1,14,14,0,3,1,0,2,-0.244685083627701,3,1,2,1,0.33479443192482,1130,22,1,4,0,0,2,1,0,3,0,0,0,2
"128",1,"1988.TV",0,0,0,0,NA,1,0,0,1,53,2809,1,11,1,22,NA,15,15,4,0,0,0,0,-1.53941762447357,0,0,0,0,-1.49318647384644,1114,6,0,4,0,0,2,1,0,1,0,0,0,1
"129",1,"1988.TV",1,1,0,1,1,0,1,0,1,27,729,0,12,2,3,2,15,0,4,3,4,1,1,0.306557953357697,0,0,1,0,-1.14362108707428,1112,4,0,3,0,0,1,1,0,2,1,0,0,1
"130",1,"1988.TV",1,NA,NA,2,2,1,0,0,0,25,625,1,14,3,14,0,0,0,4,3,3,1,3,0.542649447917938,3,3,1,0,-0.0174112394452095,1206,28,0,4,0,0,2,1,0,6,0,0,0,2
"131",1,"1988.TV",1,1,0,1,3,1,0,0,1,62,3844,0,12,2,10,0,15,15,NA,2,0,0,1,-0.873683154582977,0,0,0,0,-1.49318647384644,1111,3,0,4,0,0,2,1,0,1,0,0,0,2
"132",1,"1988.TV",NA,NA,NA,0,2,1,0,0,0,78,6084,0,8,0,5,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,2,1,0,2,1,0,0,NA
"133",1,"1988.TV",1,1,0,1,2,1,0,0,1,35,1225,1,13,3,16,1,15,9,4,2,1,1,1,-0.488923847675323,3,3,1,1,0.381806880235672,1129,21,1,4,0,0,2,1,0,4,1,0,0,2
"134",1,"1988.TV",1,1,0,1,1,1,0,0,0,39,1521,1,14,5,15,4,9,2,NA,1,0,0,1,-1.10010588169098,3,3,1,1,0.381806880235672,1121,13,1,4,1,0,2,1,0,2,0,0,0,2
"135",1,"1988.TV",NA,NA,NA,0,2,1,0,0,1,26,676,0,11,1,16,0,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,0,0,5,1,0,0,NA
"136",1,"1988.TV",1,1,0,2,3,1,0,0,1,58,3364,0,7,0,8,4,8,8,4,3,3,1,3,0.542649447917938,4,4,0,0,0.00842660013586283,1110,2,0,4,0,0,2,1,0,1,0,0,0,0
"137",1,"1988.TV",1,0,1,2,2,1,0,0,0,72,5184,1,8,0,3,0,15,15,4,1,1,1,1,-0.71534663438797,3,1,2,1,0.33479443192482,1112,4,0,3,0,0,2,1,0,1,0,0,0,1
"138",1,"1988.TV",1,0,1,1,2,0,1,0,1,68,4624,1,12,2,1,2,4,4,NA,3,3,3,3,0.932795345783234,1,1,2,0,-0.418652385473251,1119,11,0,2,1,0,1,1,0,3,0,0,0,1
"139",1,"1988.TV",0,0,0,1,2,1,0,0,0,28,784,1,12,2,14,1,15,6,NA,3,2,3,1,0.31733113527298,1,0,1,1,-0.56728857755661,1118,10,0,2,1,0,2,1,0,1,0,0,0,1
"140",1,"1988.TV",0,0,0,2,2,0,1,0,0,36,1296,1,13,3,11,1,15,8,4,3,1,3,1,0.127644792199135,0,0,2,0,-0.794055640697479,1117,9,0,4,0,0,2,1,0,6,0,1,0,1
"141",1,"1988.TV",NA,NA,NA,1,0,1,0,0,0,20,400,0,12,2,16,0,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,2,1,1,18,NA,NA,0,NA
"142",1,"1988.TV",1,1,0,1,2,1,0,0,1,35,1225,0,14,4,9,4,15,1,0,3,1,1,1,-0.262501090764999,3,3,2,1,0.73137229681015,1130,22,1,4,0,0,2,1,0,3,0,0,0,2
"143",1,"1988.TV",1,1,0,1,1,1,0,0,0,30,900,1,14,3,16,1,6,1,4,3,1,1,2,-0.0496121682226658,3,3,1,1,0.381806880235672,1115,7,1,3,1,0,2,1,0,3,0,0,0,1
"144",1,"1988.TV",1,1,0,0,NA,1,0,0,0,42,1764,1,10,1,12,4,15,15,4,4,0,0,0,-0.633726537227631,0,0,2,0,-0.794055640697479,1212,34,1,3,0,0,2,1,0,11,0,NA,0,1
"145",1,"1988.TV",1,1,0,2,2,0,1,0,0,51,2601,0,12,2,0,1,15,13,4,4,4,4,3,1.54397737979889,3,3,1,1,0.381806880235672,1109,1,1,4,0,0,2,1,0,1,0,0,0,2
"146",1,"1988.TV",0,0,0,0,1,1,0,0,1,61,3721,0,0,0,1,NA,15,6,4,NA,0,0,0,NA,3,1,1,1,-0.0147709958255291,1205,27,1,3,0,0,2,1,0,4,1,0,0,2
"147",1,"1988.TV",1,1,0,2,2,1,0,0,0,64,4096,1,16,3,10,NA,15,15,4,3,1,3,3,0.553422629833221,1,1,2,2,0.37978383898735,1110,2,1,4,0,0,2,1,0,2,0,0,0,1
"148",1,"1988.TV",NA,NA,NA,0,0,1,0,0,1,27,729,1,12,2,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,2,1,0,7,0,2,0,NA
"149",1,"1988.TV",0,NA,NA,0,0,1,0,0,1,31,961,0,11,1,1,1,3,3,4,2,0,3,0,-0.501353204250336,2,1,0,0,-0.940668880939484,1116,8,0,3,0,0,2,1,0,3,0,0,0,1
"150",1,"1988.TV",1,1,0,1,2,1,0,0,1,56,3136,1,11,1,13,4,11,10,4,0,0,0,1,-1.32652866840363,3,3,1,1,0.381806880235672,1117,9,1,4,0,0,2,0,0,5,0,0,0,1
"151",1,"1988.TV",0,0,0,2,3,1,0,0,0,63,3969,1,4,0,10,0,15,1,4,1,1,1,1,-0.71534663438797,1,0,2,2,0.181494936347008,1109,1,0,4,0,0,2,1,0,1,0,0,0,1
"152",1,"1988.TV",1,0,1,1,1,1,0,0,1,45,2025,1,12,2,15,1,15,1,4,2,2,3,2,0.303797274827957,3,2,1,1,0.183517917990685,1115,7,1,4,0,0,2,1,0,7,0,0,0,2
"153",1,"1988.TV",NA,NA,NA,1,1,1,0,0,0,50,2500,1,15,4,NA,3,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,1,0,1,9,1,0,1,NA
"154",1,"1988.TV",1,1,0,1,2,1,0,0,1,67,4489,0,17,6,13,4,15,15,0,3,4,1,1,0.306557953357697,4,3,2,2,1.30770468711853,1204,26,1,4,0,0,2,1,0,2,0,0,0,1
"155",1,"1988.TV",1,1,0,2,3,1,0,0,0,67,4489,1,15,3,10,1,10,10,NA,3,2,3,2,0.530220031738281,2,1,1,1,-0.191885337233543,1117,9,0,4,0,0,2,1,0,1,0,0,0,1
"156",1,"1988.TV",1,1,0,2,3,1,0,0,0,29,841,1,16,5,19,4,15,1,NA,3,3,3,4,1.14568424224854,4,3,2,1,0.908486604690552,1206,28,0,4,0,0,2,1,0,5,0,0,0,1
"157",1,"1988.TV",0,0,0,2,1,1,0,0,1,20,400,1,12,2,12,3,0,1,0,3,3,1,1,0.116871602833271,3,1,1,1,-0.0147709958255291,1214,36,0,4,0,0,2,1,0,5,0,0,0,2
"158",1,"1988.TV",NA,NA,NA,1,2,1,0,0,1,60,3600,1,12,2,17,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,1,0,3,1,0,0,NA
"159",1,"1988.TV",1,1,0,2,3,1,0,0,1,54,2916,0,17,6,16,4,15,2,NA,4,4,3,4,1.56179344654083,3,1,1,1,-0.0147709958255291,1116,8,1,4,0,0,2,1,0,4,0,NA,0,1
"160",1,"1988.TV",1,1,0,2,3,1,0,0,1,60,3600,0,12,2,15,3,10,1,NA,3,2,2,3,0.54803603887558,4,3,2,1,0.908486604690552,1111,3,1,4,0,0,2,1,0,3,0,0,0,2
"161",1,"1988.TV",0,0,0,1,1,0,0,1,0,37,1369,0,16,5,NA,NA,8,5,4,0,0,3,3,-0.315532058477402,3,0,2,1,0.136505499482155,1213,35,0,3,0,0,2,0,0,13,0,2,1,2
"162",1,"1988.TV",NA,NA,NA,2,3,1,0,0,0,31,961,0,14,4,NA,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,1,0,1,3,1,0,1,NA
"163",1,"1988.TV",NA,0,NA,1,1,1,0,0,0,66,4356,0,8,0,1,3,15,15,4,0,1,1,1,-0.941769421100616,1,1,2,0,-0.418652385473251,1115,7,1,3,0,0,0,1,0,3,0,0,0,1
"164",1,"1988.TV",1,1,0,1,2,1,0,0,1,63,3969,1,12,2,17,1,15,15,4,1,2,1,0,-0.73854923248291,0,0,2,1,-0.394837528467178,1119,11,0,4,0,0,2,1,0,6,0,0,0,1
"165",1,"1988.TV",1,1,0,0,0,1,0,0,1,69,4761,0,8,0,3,4,15,10,4,1,0,0,0,-1.31299483776093,2,3,1,1,0.204692497849464,1110,2,1,4,0,0,2,1,0,2,0,0,0,2
"166",1,"1988.TV",1,1,0,1,1,1,0,0,1,48,2304,0,15,3,16,4,15,15,4,1,1,3,1,-0.325200766324997,NA,3,1,1,NA,1202,24,0,4,0,0,1,1,0,10,0,2,0,1
"167",1,"1988.TV",0,0,0,1,1,1,0,0,0,40,1600,0,16,5,1,0,15,0,4,4,3,4,3,1.35429108142853,1,1,1,1,-0.368999660015106,1122,14,1,3,1,0,2,1,0,15,0,1,0,1
"168",1,"1988.TV",0,0,0,0,0,1,0,0,1,24,576,0,10,1,3,1,5,1,4,1,1,1,0,-0.928235530853271,1,2,1,0,-0.569928884506226,1114,6,0,4,0,0,2,1,0,2,0,0,0,1
"169",1,"1988.TV",1,1,0,1,2,1,0,0,1,73,5329,0,11,1,0,4,7,7,4,1,0,0,0,-1.31299483776093,1,1,0,1,-0.718565106391907,1117,9,1,2,1,0,0,0,0,2,1,0,0,1
"170",1,"1988.TV",1,0,1,1,3,1,0,0,0,32,1024,1,8,0,14,1,6,3,NA,3,1,4,1,0.322717726230621,4,3,2,1,0.908486604690552,1119,11,0,4,0,0,2,1,0,2,0,0,0,2
"171",1,"1988.TV",0,0,0,1,2,1,0,0,0,26,676,1,12,2,14,0,15,0,4,2,2,2,2,0.108724340796471,1,1,2,0,-0.418652385473251,1115,7,0,4,0,0,2,1,0,2,0,0,0,1
"172",1,"1988.TV",1,1,0,0,2,1,0,0,1,44,1936,1,12,2,20,0,12,2,0,1,2,0,0,-0.933622121810913,3,3,1,1,0.381806880235672,1115,7,NA,NA,NA,0,NA,NA,0,2,0,0,0,2
"173",1,"1988.TV",1,1,0,1,1,0,1,0,0,37,1369,1,12,2,18,1,5,5,NA,3,2,1,2,0.140074193477631,1,1,1,1,-0.368999660015106,1113,5,0,4,2,0,2,1,0,2,0,0,0,0
"174",1,"1988.TV",NA,NA,NA,0,1,0,1,0,0,21,441,0,12,2,14,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,2,1,0,1,NA,NA,0,NA
"175",1,"1988.TV",1,1,0,2,0,1,0,0,0,35,1225,0,16,5,15,0,15,2,NA,3,1,3,3,0.553422629833221,3,3,2,1,0.73137229681015,1202,24,1,4,0,0,2,1,0,4,0,0,0,3
"176",1,"1988.TV",1,1,0,2,2,1,0,0,1,40,1600,1,14,4,17,2,15,2,NA,4,1,4,4,1.18780732154846,4,4,2,1,1.10677552223206,1128,20,1,4,0,0,2,1,0,3,0,0,0,2
"177",1,"1988.TV",1,1,0,2,2,1,0,0,0,28,784,0,16,5,18,1,8,0,4,3,3,3,3,0.932795345783234,4,1,2,1,0.511908769607544,1121,13,1,4,0,0,2,1,0,4,0,0,0,2
"178",1,"1988.TV",0,0,0,0,2,0,1,0,1,57,3249,0,6,0,2,3,15,10,4,0,0,0,0,-1.53941762447357,1,1,1,1,-0.368999660015106,1114,6,0,3,0,0,2,1,0,6,0,0,0,2
"179",1,"1988.TV",1,1,0,1,2,1,0,0,1,36,1296,0,12,2,11,0,15,10,NA,3,0,0,2,-0.434371441602707,1,0,2,1,-0.217723175883293,1114,6,1,4,0,0,2,1,0,2,0,0,0,2
"180",1,"1988.TV",NA,NA,NA,1,1,1,0,0,0,48,2304,1,12,2,10,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,0,32,1,0,0,NA
"181",1,"1988.TV",NA,NA,NA,0,3,0,1,0,0,25,625,0,12,2,1,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,0,0,4,NA,NA,0,NA
"182",1,"1988.TV",1,1,0,0,3,1,0,0,0,82,6724,0,8,0,2,4,15,15,4,2,0,0,1,-0.873683154582977,2,2,0,1,-0.343161821365356,1116,8,1,4,0,0,2,1,0,1,0,0,0,0
"183",1,"1988.TV",0,0,0,0,2,0,1,0,1,31,961,0,9,1,0,1,8,8,4,3,1,1,1,-0.262501090764999,1,3,1,1,0.0275781564414501,1114,6,0,2,0,0,1,1,0,1,0,0,0,1
"184",1,"1988.TV",NA,NA,NA,0,2,1,0,0,0,18,324,0,12,2,18,0,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,12,1,0,0,NA
"185",1,"1988.TV",1,1,0,1,2,1,0,0,0,27,729,0,17,6,10,NA,3,1,NA,3,4,3,3,1.12248170375824,3,3,2,2,1.13059043884277,115,65,0,4,0,0,2,1,0,16,0,1,0,3
"186",1,"1988.TV",1,1,0,1,1,1,0,0,1,42,1764,1,12,2,22,3,15,15,4,2,1,1,1,-0.488923847675323,3,3,1,1,0.381806880235672,1120,12,0,3,0,NA,1,1,0,2,NA,NA,0,1
"187",1,"1988.TV",1,1,0,1,3,1,0,0,0,64,4096,1,12,2,16,4,2,2,4,1,0,0,1,-1.10010588169098,4,4,2,2,1.50599372386932,1118,10,1,3,0,0,2,1,0,4,0,0,0,2
"188",1,"1988.TV",1,0,1,1,2,1,0,0,1,67,4489,1,14,3,19,1,15,15,0,3,2,2,2,0.335147142410278,1,1,2,1,-0.0194342695176601,1112,4,0,4,0,0,2,0,0,1,0,0,0,1
"189",1,"1988.TV",1,1,0,2,3,1,0,0,1,75,5625,0,14,3,14,4,11,11,NA,4,3,1,1,0.343294382095337,3,3,2,1,0.73137229681015,1114,6,1,4,0,0,2,1,0,1,0,0,0,1
"190",1,"1988.TV",1,1,0,2,1,1,0,0,1,32,1024,1,5,0,8,1,9,3,0,0,0,NA,0,NA,3,1,2,2,0.734012544155121,1210,32,0,4,1,0,2,1,0,2,0,0,0,3
"191",1,"1988.TV",1,1,0,1,1,1,0,0,1,34,1156,0,13,3,12,0,15,15,4,3,1,4,3,0.748495578765869,3,3,1,0,-0.0174112394452095,1119,11,0,4,0,0,2,1,0,1,0,0,0,2
"192",1,"1988.TV",NA,NA,NA,1,3,1,0,0,0,18,324,0,12,2,NA,2,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,0,0,3,1,0,1,NA
"193",1,"1988.TV",0,0,0,1,1,1,0,0,1,36,1296,1,12,2,13,0,6,6,4,1,1,0,0,-1.12330853939056,2,1,1,0,-0.591103434562683,1111,3,0,4,0,0,2,1,0,1,0,0,0,1
"194",1,"1988.TV",0,0,0,0,3,1,0,0,0,24,576,1,12,2,14,1,4,1,4,2,2,0,1,-0.494310468435287,2,1,1,2,0.207332774996758,1208,30,1,4,0,0,2,1,0,5,0,1,0,2
"195",1,"1988.TV",NA,NA,NA,2,0,1,0,0,1,32,1024,1,12,2,15,4,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,1,0,9,1,0,0,NA
"196",1,"1988.TV",NA,NA,NA,0,2,0,1,0,1,23,529,0,12,2,8,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,1,0,9,1,0,0,NA
"197",1,"1988.TV",1,1,0,1,1,1,0,0,1,32,1024,1,17,5,19,3,10,10,NA,3,2,2,1,0.122258223593235,4,1,1,0,-0.236874759197235,1118,10,0,4,0,0,2,1,0,4,0,2,0,2
"198",1,"1988.TV",1,1,0,2,2,1,0,0,1,69,4761,0,17,5,11,4,15,15,NA,4,3,1,3,0.769072234630585,4,4,2,1,1.10677552223206,1117,9,1,3,0,0,2,1,0,5,0,0,0,2
"199",1,"1988.TV",0,0,0,1,3,1,0,0,0,41,1681,1,12,2,16,1,3,2,4,3,0,3,2,0.150847360491753,4,2,2,1,0.710197687149048,1122,14,0,3,1,0,1,1,0,3,0,0,0,2
"200",1,"1988.TV",1,1,0,2,3,1,0,0,1,63,3969,1,12,2,13,2,15,4,NA,2,0,0,0,-1.08657205104828,3,3,1,1,0.381806880235672,1129,21,1,4,2,0,2,1,0,2,0,1,0,2
"201",1,"1988.TV",1,1,0,1,2,1,0,0,0,36,1296,1,17,6,NA,4,12,5,NA,3,2,3,3,0.743108987808228,3,3,1,0,-0.0174112394452095,1207,29,1,4,0,0,2,0,0,4,0,1,1,1
"202",1,"1988.TV",0,0,0,1,2,1,0,0,0,21,441,0,12,2,17,NA,0,1,4,2,4,4,2,0.87824285030365,3,3,2,1,0.73137229681015,1114,6,0,4,0,0,2,1,0,2,0,0,0,2
"203",1,"1988.TV",1,1,0,2,2,1,0,0,0,23,529,0,16,5,19,0,5,5,NA,3,3,3,3,0.932795345783234,1,3,1,1,0.0275781564414501,1129,21,0,4,0,0,1,1,0,4,0,1,0,2
"204",1,"1988.TV",1,1,0,1,3,1,0,0,1,34,1156,0,12,2,7,4,4,1,4,1,1,3,0,-0.538089692592621,3,3,1,1,0.381806880235672,1215,37,0,4,0,0,2,1,0,10,1,0,0,2
"205",1,"1988.TV",1,1,0,0,2,1,0,0,1,43,1849,1,10,1,13,4,0,0,0,3,0,2,0,-0.470003396272659,3,4,2,0,0.530443012714386,1129,21,1,4,0,0,2,1,0,4,0,2,0,1
"206",1,"1988.TV",NA,NA,NA,1,2,1,0,0,1,26,676,0,16,5,8,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,0,3,1,0,0,NA
"207",1,"1988.TV",1,0,1,1,1,1,0,0,0,52,2704,0,14,3,14,3,4,4,NA,3,2,2,3,0.54803603887558,3,3,1,1,0.381806880235672,1122,14,1,4,0,0,2,1,0,7,0,0,0,2
"208",1,"1988.TV",0,0,0,0,2,1,0,0,0,44,1936,0,12,2,9,0,15,15,4,1,1,0,0,-1.12330853939056,3,3,0,1,0.0322414413094521,1201,23,1,4,0,0,2,1,0,9,0,1,0,1
"209",1,"1988.TV",1,1,0,0,3,1,0,0,0,70,4900,0,13,5,17,3,15,15,NA,4,3,0,1,0.14822144806385,4,4,2,2,1.50599372386932,1111,3,1,4,0,0,2,1,0,2,0,0,0,2
"210",1,"1988.TV",NA,NA,NA,0,NA,1,0,0,1,74,5476,1,12,2,4,2,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2,1,0,0,NA
"211",1,"1988.TV",0,0,0,0,0,0,1,0,1,33,1089,1,13,3,14,4,13,13,NA,3,0,NA,1,NA,0,0,0,0,-1.49318647384644,1121,13,0,3,0,0,2,1,0,7,0,0,0,0
"212",1,"1988.TV",0,NA,NA,1,2,1,0,0,0,46,2116,1,12,2,19,4,1,2,4,3,0,0,1,-0.647260367870331,3,3,1,1,0.381806880235672,1210,32,1,4,0,0,2,1,0,9,0,0,0,1
"213",1,"1988.TV",1,1,0,1,2,1,0,0,0,50,2500,1,5,0,19,0,15,2,4,3,3,4,2,0.91497927904129,3,1,1,1,-0.0147709958255291,1111,3,0,4,0,0,2,1,0,3,0,0,0,1
"214",1,"1988.TV",0,NA,NA,1,2,0,0,1,1,31,961,0,12,2,14,4,5,5,4,0,0,1,0,-1.34434473514557,1,1,1,1,-0.368999660015106,1203,25,1,4,0,0,2,1,0,5,1,0,0,2
"215",1,"1988.TV",NA,NA,NA,1,1,1,0,0,1,NA,NA,0,10,1,NA,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,2,0,0,3,1,0,1,NA
"216",1,"1988.TV",NA,NA,NA,1,2,0,0,1,0,24,576,0,13,3,17,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,2,1,0,6,NA,NA,0,NA
"217",1,"1988.TV",1,1,0,1,3,1,0,0,1,53,2809,0,15,3,17,4,8,8,NA,1,0,1,3,-0.479255169630051,4,3,1,2,0.958139300346375,1114,6,0,4,0,0,2,1,0,2,0,0,0,2
"218",1,"1988.TV",0,0,0,0,3,0,1,0,1,35,1225,1,12,2,12,2,6,6,4,3,2,3,3,0.743108987808228,1,1,0,0,-1.11778318881989,1126,18,1,4,0,0,2,1,0,4,0,0,0,2
"219",1,"1988.TV",0,0,0,2,3,1,0,0,1,71,5041,0,12,2,NA,4,15,15,4,2,0,1,0,-0.891499102115631,0,3,0,0,-0.898319721221924,1212,34,0,3,1,0,2,0,0,3,0,1,1,0
"220",1,"1988.TV",0,0,0,0,2,1,0,0,0,58,3364,1,9,1,12,1,15,15,4,3,2,0,0,-0.480776578187943,0,0,2,0,-0.794055640697479,1114,6,0,3,0,0,2,1,0,1,0,0,0,1
"221",1,"1988.TV",1,1,0,2,3,1,0,0,1,77,5929,0,4,0,3,4,15,14,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1128,20,1,4,0,0,2,1,0,1,0,0,0,NA
"222",1,"1988.TV",NA,NA,NA,1,2,0,1,0,1,29,841,0,12,2,0,2,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,1,1,0,15,1,0,0,NA
"223",1,"1988.TV",1,1,0,0,1,1,0,0,0,18,324,0,12,2,8,4,15,15,4,2,1,1,1,-0.488923847675323,4,1,1,1,0.162343338131905,1130,22,0,3,0,0,2,1,0,7,0,0,0,2
"224",1,"1988.TV",1,1,0,0,3,0,1,0,1,32,1024,1,12,2,14,2,15,1,4,2,2,2,1,-0.104164570569992,4,3,2,1,0.908486604690552,1113,5,0,3,0,0,2,1,0,3,0,0,0,2
"225",1,"1988.TV",1,1,0,1,2,1,0,0,0,68,4624,0,12,2,3,1,15,15,NA,3,1,2,2,0.145460769534111,3,1,2,1,0.33479443192482,1114,6,1,3,0,0,2,1,0,2,0,0,0,1
"226",1,"1988.TV",0,0,0,0,2,1,0,0,1,34,1156,1,12,2,16,4,10,10,4,0,0,0,0,-1.53941762447357,1,2,1,1,-0.170710772275925,1129,21,0,3,0,0,2,1,0,4,0,0,0,2
"227",1,"1988.TV",0,NA,NA,1,1,1,0,0,0,21,441,0,12,2,19,3,15,1,4,2,1,0,4,-0.0453300476074219,1,2,0,0,-0.919494330883026,1111,3,1,3,1,0,1,0,0,3,0,0,0,2
"228",1,"1988.TV",1,1,0,1,1,1,0,0,1,44,1936,1,17,5,16,4,3,3,4,3,1,1,2,-0.0496121682226658,4,3,2,2,1.30770468711853,1129,21,0,3,0,0,2,1,0,5,0,0,0,1
"229",1,"1988.TV",1,1,0,0,1,1,0,0,1,23,529,0,12,2,0,2,9,2,4,0,4,3,4,0.656102240085602,2,1,1,0,-0.591103434562683,1109,1,1,4,0,0,2,1,0,1,0,0,0,1
"230",1,"1988.TV",1,1,0,2,3,1,0,0,0,91,8281,0,3,0,12,3,15,3,0,1,1,1,1,-0.71534663438797,2,1,0,0,-0.940668880939484,1122,14,0,4,0,0,2,1,0,3,0,0,0,2
"231",1,"1988.TV",0,0,0,1,2,1,0,0,0,50,2500,0,15,NA,14,4,12,3,NA,3,1,1,2,-0.0496121682226658,4,3,1,1,0.558921217918396,1118,10,1,3,1,0,2,1,0,2,0,0,0,2
"232",1,"1988.TV",1,1,0,2,3,1,0,0,1,76,5776,0,16,5,0,1,0,1,4,3,4,3,3,1.12248170375824,4,1,2,1,0.511908769607544,1116,8,1,3,0,0,1,0,0,2,0,0,0,3
"233",1,"1988.TV",1,1,0,1,3,1,0,0,1,44,1936,1,15,4,12,4,0,1,NA,3,3,3,2,0.719906389713287,3,1,1,1,-0.0147709958255291,1121,13,1,4,0,0,2,1,0,5,0,0,0,1
"234",1,"1988.TV",1,0,1,2,3,0,1,0,1,41,1681,0,15,NA,4,4,15,8,4,2,0,1,1,-0.67861020565033,0,1,0,0,-1.29489755630493,1121,13,0,4,0,0,1,0,0,5,0,0,0,1
"235",1,"1988.TV",1,0,1,1,1,0,1,0,1,21,441,0,12,1,3,4,15,2,4,1,0,1,3,-0.479255169630051,2,4,NA,0,NA,1118,10,0,4,0,0,2,1,0,4,0,0,0,1
"236",1,"1988.TV",0,0,0,0,NA,1,0,0,0,37,1369,0,8,0,1,NA,0,0,4,0,0,0,0,-1.53941762447357,2,2,NA,NA,NA,1128,20,0,2,1,0,1,1,0,7,0,0,0,NA
"237",1,"1988.TV",1,1,0,1,1,1,0,0,0,31,961,1,14,4,18,0,15,2,4,4,2,3,3,0.969531774520874,0,0,0,1,-1.09396839141846,110,63,0,4,0,0,2,1,0,4,0,1,0,1
"238",1,"1988.TV",1,1,0,2,3,1,0,0,0,63,3969,1,12,2,13,1,15,15,NA,3,1,1,2,-0.0496121682226658,3,3,2,2,1.13059043884277,1119,11,0,4,0,0,2,1,0,1,0,0,0,3
"239",1,"1988.TV",1,1,0,1,2,1,0,0,1,56,3136,1,12,2,17,3,15,12,NA,2,0,2,2,-0.270648330450058,4,3,2,1,0.908486604690552,1121,13,0,4,0,0,1,1,0,1,0,NA,0,1
"240",1,"1988.TV",1,0,1,2,2,1,0,0,1,77,5929,0,12,2,5,4,15,15,4,1,0,0,0,-1.31299483776093,3,3,1,0,-0.0174112394452095,1121,13,1,4,0,0,2,1,0,3,0,0,0,1
