obs,link,w1_type,n_w,n_x,n_z,fd1,fd2,true1,true2,max_lik
partial observability,probit,continuous,2,0,1,0.606504410624692,-0.212450528015895,0.480835338583386,-0.341454116810473,-4043374469.39312
full observability,cloglog,continuous,2,0,1,0.476203071570127,-0.340028368468941,0.468057095271154,-0.335942617262573,NA
partial observability,cloglog,continuous,2,0,1,0.359182489416171,-0.269983495226011,0.468057095271154,-0.335942617262573,-4066752652.11746
full observability,cauchit,continuous,2,0,1,0.46731096075085,-0.336351479737108,0.479573184070294,-0.340341221795083,NA
partial observability,cauchit,continuous,2,0,1,0.0582485217775357,0.0423571628899653,0.479573184070294,-0.340341221795083,-4155599305.39223
full observability,logit,continuous,1,1,4,-0.112420416899455,0.167932467433455,-0.11242147143141,0.167932824342198,NA
partial observability,logit,continuous,1,1,4,-0.112420708462261,0.167932136686462,-0.11242147143141,0.167932824342198,-129287517129.695
full observability,probit,continuous,1,1,4,-0.112026931549053,0.167037180405346,-0.112518102717637,0.172753072845068,NA
partial observability,probit,continuous,1,1,4,-0.100160710895373,0.156302466007767,-0.112518102717637,0.172753072845068,-129571297206.265
full observability,cloglog,continuous,1,1,4,-0.110867668364179,0.162378136326339,-0.111749135341105,0.175506541508806,NA
partial observability,cloglog,continuous,1,1,4,-0.0812764484129442,0.135457270963182,-0.111749135341105,0.175506541508806,-130027772974.431
full observability,cauchit,continuous,1,1,4,-0.101610966520123,0.148640023202654,-0.097644211839923,0.104703518361047,NA
partial observability,cauchit,continuous,1,1,4,-0.129201973591463,0.166760823119507,-0.097644211839923,0.104703518361047,-129844064453.467
full observability,logit,binary,1,1,2,-0.147035891913219,0.0673652577570041,-0.14702190785882,0.0673840614015462,NA
partial observability,logit,binary,1,1,2,-0.146855680810678,0.0670144234780187,-0.14702190785882,0.0673840614015462,-1854237011.92526
full observability,probit,binary,1,1,2,-0.146742894308979,0.0673716039505317,-0.147862324373855,0.0675106913983156,NA
partial observability,probit,binary,1,1,2,-0.201754710295772,0.0978815895473021,-0.147862324373855,0.0675106913983156,-1854444496.93541
full observability,cloglog,binary,1,1,2,-0.146739874499843,0.0672041961331483,-0.143194529592667,0.0675772905805495,NA
partial observability,cloglog,binary,1,1,2,-3.59599770267671e-05,-0.124212659837534,-0.143194529592667,0.0675772905805495,-1854803005.4965
full observability,cauchit,binary,1,1,2,-0.140007544879876,0.0662873946949386,-0.124481074606887,0.0641030289256084,NA
partial observability,cauchit,binary,1,1,2,4.8582245211537e-05,-0.137099974162387,-0.124481074606887,0.0641030289256084,-1865140390.2951
full observability,logit,binary,2,3,2,0.0391183678508445,-0.14584727304495,0.0391260437490059,-0.145850447884207,NA
partial observability,logit,binary,2,3,2,0.0391309000423199,-0.145854239468383,0.0391260437490059,-0.145850447884207,-46781695411.6356
full observability,probit,binary,2,3,2,0.0389603267517655,-0.145766370229328,0.0398262008091348,-0.143276869425989,NA
partial observability,probit,binary,2,3,2,0.0379731369796834,-0.149751496706145,0.0398262008091348,-0.143276869425989,-46818530889.6523
full observability,cloglog,binary,2,3,2,0.0371710548569046,-0.143348233913519,0.0409184306754686,-0.137589893712288,NA
partial observability,cloglog,binary,2,3,2,0.0127891840206866,-0.132545876465518,0.0409184306754686,-0.137589893712288,-47060231461.132
full observability,cauchit,binary,2,3,2,0.0371555792213073,-0.143614353185704,0.0286870923062007,-0.158579477879183,NA
partial observability,cauchit,binary,2,3,2,0.0349443654316289,-0.128557667016447,0.0286870923062007,-0.158579477879183,-46721224931.8523
full observability,logit,continuous,1,1,2,0.0486292186549499,0.0742319302020856,0.0486306185900377,0.074238207060364,NA
partial observability,logit,continuous,1,1,2,0.0486293163337747,0.0742333636092823,0.0486306185900377,0.074238207060364,-26982564296.5036
full observability,probit,continuous,1,1,2,0.0486199170666728,0.0742130747169526,0.0486215890347331,0.0727755683437696,NA
partial observability,probit,continuous,1,1,2,0.048637946055937,0.0742686080043368,0.0486215890347331,0.0727755683437696,-26982515078.5009
full observability,cloglog,continuous,1,1,2,0.0486162664433318,0.0727697997192136,0.0485960392215261,0.070174666725379,NA
partial observability,cloglog,continuous,1,1,2,0.0627799439396686,0.0536674044139374,0.0485960392215261,0.070174666725379,-26992251406.4061
full observability,cauchit,continuous,1,1,2,0.0485594033960319,0.07337641711792,0.0485391563459228,0.083057523388553,NA
partial observability,cauchit,continuous,1,1,2,0.0483421091692233,0.073186476080993,0.0485391563459228,0.083057523388553,-26994468762.5932
full observability,logit,continuous,1,2,1,0.0399171924815027,0.0577175421078643,0.0399211224466611,0.0577273008977296,NA
partial observability,logit,continuous,1,2,1,0.0399205226047983,0.0577163665366132,0.0399211224466611,0.0577273008977296,-11587302101.5533
full observability,probit,continuous,1,2,1,0.0399103578717731,0.0576503150616262,0.0398459919558372,0.0554269535140155,NA
partial observability,probit,continuous,1,2,1,0.0374023587470666,0.061775708207098,0.0398459919558372,0.0554269535140155,-11587282510.004
full observability,cloglog,continuous,1,2,1,0.0398092893502493,0.0542764640156884,0.0391239019384737,0.0527049077735349,NA
partial observability,cloglog,continuous,1,2,1,0.0470825308642087,4.64285816350607e-05,0.0391239019384737,0.0527049077735349,-11587591446.8181
full observability,cauchit,continuous,1,2,1,0.0391889569852237,0.054696374481509,0.0385532384601331,0.06387048496068,NA
partial observability,cauchit,continuous,1,2,1,0.0396563298392186,1.0108524287622e-06,0.0385532384601331,0.06387048496068,-11595406694.9198
full observability,logit,binary,2,5,1,0.0266325812995576,-0.156014032899103,0.026631622682133,-0.156013093566279,NA
partial observability,logit,binary,2,5,1,0.0266307651937351,-0.156013564268247,0.026631622682133,-0.156013093566279,-166651987408.652
full observability,probit,binary,2,5,1,0.0265103859455901,-0.155718083961329,0.0297879925657508,-0.157650408023148,NA
partial observability,probit,binary,2,5,1,0.149979351242449,-0.24344828650294,0.0297879925657508,-0.157650408023148,-166755770556.724
full observability,cloglog,binary,2,5,1,0.0260985404808063,-0.155905970397161,0.0321287014617824,-0.15349046860312,NA
partial observability,cloglog,binary,2,5,1,0.0270193644618095,-0.157735929335322,0.0321287014617824,-0.15349046860312,-166732891009.433
full observability,cauchit,binary,2,5,1,0.021388263191079,-0.151728216893329,0.00941678580520933,-0.135706916270609,NA
partial observability,cauchit,binary,2,5,1,-0.197546390973518,2.72137541513784e-05,0.00941678580520933,-0.135706916270609,-167855465983.553
full observability,logit,continuous,1,2,2,-0.123557536955856,0.271041610651925,-0.123546385162168,0.271047111472598,NA
partial observability,logit,continuous,1,2,2,-0.123597602456827,0.271065205340998,-0.123546385162168,0.271047111472598,-25410418243.4887
full observability,probit,continuous,1,2,2,-0.123535118414484,0.270907343670107,-0.122621474132746,0.267905268536518,NA
partial observability,probit,continuous,1,2,2,-0.121974697860968,0.278231606593794,-0.122621474132746,0.267905268536518,-25409576428.3877
full observability,cloglog,continuous,1,2,2,-0.122567394099905,0.267192634853086,-0.121014025018499,0.260263346301114,NA
partial observability,cloglog,continuous,1,2,2,-0.0603334385114088,0.184754146430176,-0.121014025018499,0.260263346301114,-25450027138.9626
full observability,cauchit,continuous,1,2,2,-0.123249540402256,0.267920637011096,-0.129390624877226,0.285166856668536,NA
partial observability,cauchit,continuous,1,2,2,-0.121224220093128,0.2296099570417,-0.129390624877226,0.285166856668536,-25459215407.0857
full observability,logit,continuous,1,0,2,-0.0623447571424208,-0.106038343861431,-0.0623444552142457,-0.106055494092174,NA
partial observability,logit,continuous,1,0,2,-0.0623408053209573,-0.106098678901841,-0.0623444552142457,-0.106055494092174,-1106477672.83431
full observability,probit,continuous,1,0,2,-0.0622994266338514,-0.105583573643905,-0.0622540922953669,-0.102652705397478,NA
partial observability,probit,continuous,1,0,2,-0.0630769385387134,-0.105639633964877,-0.0622540922953669,-0.102652705397478,-1106612139.10849
full observability,cloglog,continuous,1,0,2,-0.0623244939524523,-0.0982357604466274,-0.062368489094174,-0.101253400813502,NA
partial observability,cloglog,continuous,1,0,2,-0.0708877182133428,-0.0870451455805759,-0.062368489094174,-0.101253400813502,-1108992019.2458
full observability,cauchit,continuous,1,0,2,-0.0612082997268509,-0.100031088063295,-0.0619244966513569,-0.10902104459338,NA
partial observability,cauchit,continuous,1,0,2,-0.0589100913852683,-0.0972460516305701,-0.0619244966513569,-0.10902104459338,-1099603579.89871
full observability,logit,continuous,2,0,2,-0.0328763570987465,0.233462198507441,-0.0328802905427849,0.233465800804089,NA
partial observability,logit,continuous,2,0,2,-0.03326461945693,0.233596471150296,-0.0328802905427849,0.233465800804089,-2690833900.37374
full observability,probit,continuous,2,0,2,-0.0327669544463234,0.232264187233144,-0.0335889000642653,0.238254821810821,NA
partial observability,probit,continuous,2,0,2,-0.0210079529156851,0.323759837353557,-0.0335889000642653,0.238254821810821,-2690725160.80791
full observability,cloglog,continuous,2,0,2,-0.032857372448534,0.231771943344576,-0.0322406857813961,0.219728023653797,NA
partial observability,cloglog,continuous,2,0,2,-0.032895907414603,0.137977173387067,-0.0322406857813961,0.219728023653797,-2694135360.2542
full observability,cauchit,continuous,2,0,2,-0.0291541826189399,0.212620114691723,-0.0217752519942291,0.162119280608347,NA
partial observability,cauchit,continuous,2,0,2,0.1575459437292,-0.184895412990246,-0.0217752519942291,0.162119280608347,-2792672282.98028
full observability,logit,binary,1,1,4,-0.125265298867349,0.0023865420081482,-0.125273911108385,0.00238884265292483,NA
partial observability,logit,binary,1,1,4,-0.125289145440562,0.00236121154297514,-0.125273911108385,0.00238884265292483,-10218191953.0313
full observability,probit,binary,1,1,4,-0.125070965814383,0.00239117576900999,-0.125632490992017,0.00240133602899151,NA
partial observability,probit,binary,1,1,4,-0.117189308278052,0.0127864877700908,-0.125632490992017,0.00240133602899151,-10220387366.8723
full observability,cloglog,binary,1,1,4,-0.124968162847528,0.00236524091193058,-0.121934361661877,0.00221107123397624,NA
partial observability,cloglog,binary,1,1,4,-0.106746120303413,-0.0376759862605842,-0.121934361661877,0.00221107123397624,-10222959825.3051
full observability,cauchit,binary,1,1,4,-0.11934612178104,0.00229392327666933,-0.108367898211602,0.00201184109205577,NA
partial observability,cauchit,binary,1,1,4,2.44099861657077e-07,-0.0448544243300987,-0.108367898211602,0.00201184109205577,-10353792263.6636
full observability,logit,binary,1,1,2,-0.0827406871144911,0.00276012412114757,-0.0827427853330259,0.00276127695243911,NA
partial observability,logit,binary,1,1,2,-0.0829938875336282,0.00415966836925441,-0.0827427853330259,0.00276127695243911,-1707596286.47406
full observability,probit,binary,1,1,2,-0.0827211184014838,0.0027630676172351,-0.0828915999006505,0.00278145361132409,NA
partial observability,probit,binary,1,1,2,-0.142827850580519,0.12628256093917,-0.0828915999006505,0.00278145361132409,-1707555789.82277
full observability,cloglog,binary,1,1,2,-0.0827399241265263,0.00276325977487601,-0.0825467311876408,0.00279245945624307,NA
partial observability,cloglog,binary,1,1,2,-0.00219789184042651,-0.0916901080877832,-0.0825467311876408,0.00279245945624307,-1707585905.04372
full observability,cauchit,binary,1,1,2,-0.0819614378149599,0.00273781567010056,-0.0799567787626357,0.00255400650479742,NA
partial observability,cauchit,binary,1,1,2,0.00631310416947595,-0.0975640200101752,-0.0799567787626357,0.00255400650479742,-1708574177.52089
full observability,logit,continuous,2,2,2,0.0221202503009879,-0.00269830098998281,0.0221118641536665,-0.00269820370698058,NA
partial observability,logit,continuous,2,2,2,0.0212337738859513,-0.00269255056233647,0.0221118641536665,-0.00269820370698058,-457821942.168716
full observability,probit,continuous,2,2,2,0.0220576637343793,-0.00269401033108544,0.0224643121966926,-0.00277518505910344,NA
partial observability,probit,continuous,2,2,2,0.0719150663082826,-0.00306547846754274,0.0224643121966926,-0.00277518505910344,-457862473.298351
full observability,cloglog,continuous,2,2,2,0.0215741239521138,-0.00269788959237695,0.0227281487364173,-0.00269710259250703,NA
partial observability,cloglog,continuous,2,2,2,0.0212804057202215,-0.00303110553126094,0.0227281487364173,-0.00269710259250703,-457984461.985693
full observability,cauchit,continuous,2,2,2,0.0202143496852727,-0.00230596140498931,0.0160719613574286,-0.00147164793668897,NA
partial observability,cauchit,continuous,2,2,2,-0.00322218599766448,4.4245207497795e-10,0.0160719613574286,-0.00147164793668897,-463628705.229662
full observability,logit,binary,1,1,0,0.207160749389893,-0.00508065000000002,0.207159242759518,-0.005110963162133,NA
partial observability,logit,binary,1,1,0,3.49261945320478e-06,0.0993170154717702,0.207159242759518,-0.005110963162133,-267413449.645664
full observability,probit,binary,1,1,0,0.207145853544504,-0.00512825999999988,0.207198228088011,-0.00517442999999995,NA
partial observability,probit,binary,1,1,0,0.0108089589920435,0.0976633413433162,0.207198228088011,-0.00517442999999995,-267422065.750631
full observability,cloglog,binary,1,1,0,0.207246966515348,-0.00516590000000017,0.207204428381883,-0.00517442999999995,NA
partial observability,cloglog,binary,1,1,0,0.289445461839092,-0.220068576855001,0.207204428381883,-0.00517442999999995,-267416705.119872
full observability,cauchit,binary,1,1,0,0.207192373437398,-0.00514873999999987,0.207056212992667,-0.00517442999999995,NA
partial observability,cauchit,binary,1,1,0,0.533739283600273,-0.395988799889461,0.207056212992667,-0.00517442999999995,-267420088.766557
full observability,logit,binary,1,1,0,-0.0131642099971828,-0.18523737,-0.0131674049446983,-0.185253281913227,NA
partial observability,logit,binary,1,1,0,-0.00275520833240972,-0.0179661016998687,-0.0131674049446983,-0.185253281913227,-24501549.7056586
full observability,probit,binary,1,1,0,-0.0130855853025442,-0.185289805,-0.0137740935853698,-0.185269975,NA
partial observability,probit,binary,1,1,0,-0.0581918697164851,0.465094380562985,-0.0137740935853698,-0.185269975,-24512901.1761971
full observability,cloglog,binary,1,1,0,-0.0131281503991865,-0.185198265,-0.012997588417822,-0.185269975,NA
partial observability,cloglog,binary,1,1,0,-0.00209052876668003,-0.0188779008713349,-0.012997588417822,-0.185269975,-24486414.4193925
full observability,cauchit,binary,1,1,0,-0.0117440513422317,-0.18523089,-0.00644808107783557,-0.185269975,NA
partial observability,cauchit,binary,1,1,0,0.148840615731179,-0.0491207562409422,-0.00644808107783557,-0.185269975,-24377001.255052
full observability,logit,binary,1,1,2,-0.0210583808065842,-0.00574316803350829,-0.0210590447609059,-0.0057399624668089,NA
partial observability,logit,binary,1,1,2,-0.0209283000945235,-0.0058089943073834,-0.0210590447609059,-0.0057399624668089,-161413424.979692
full observability,probit,binary,1,1,2,-0.0210371426393358,-0.00572914495493072,-0.0212905249080806,-0.00583651552694041,NA
partial observability,probit,binary,1,1,2,-0.0334587038155844,-0.00370621460688144,-0.0212905249080806,-0.00583651552694041,-161357215.061741
full observability,cloglog,binary,1,1,2,-0.021041333356916,-0.00573383354002392,-0.0207492384074618,-0.00572861071960039,NA
partial observability,cloglog,binary,1,1,2,-0.0136931939179865,-0.00885031076478654,-0.0207492384074618,-0.00572861071960039,-161420633.648201
full observability,cauchit,binary,1,1,2,-0.0195434552796122,-0.00531684251331365,-0.0164499635279607,-0.00433926505723226,NA
partial observability,cauchit,binary,1,1,2,-0.0447239246135107,0.276243492234462,-0.0164499635279607,-0.00433926505723226,-161499278.432223
full observability,logit,binary,2,2,1,-0.332840825530657,0.0206517718322093,-0.332846394946788,0.0206298649927324,NA
partial observability,logit,binary,2,2,1,-0.332826091313115,0.020680298656606,-0.332846394946788,0.0206298649927324,-2013346259.71369
full observability,probit,binary,2,2,1,-0.332181101182119,0.0205894098443722,-0.329998848842237,0.0208114873990625,NA
partial observability,probit,binary,2,2,1,-0.321519657152387,0.0142305520310648,-0.329998848842237,0.0208114873990625,-2016282667.14748
full observability,cloglog,binary,2,2,1,-0.32165308855216,0.0204329862976635,-0.327776750185709,0.0209222195221823,NA
partial observability,cloglog,binary,2,2,1,-0.278763517959949,0.00546351884488305,-0.327776750185709,0.0209222195221823,-2033780554.00172
full observability,cauchit,binary,2,2,1,-0.321936825281086,0.0193249580929561,-0.327259531551658,0.0166030979822317,NA
partial observability,cauchit,binary,2,2,1,-0.374404520266976,0.0563051667666559,-0.327259531551658,0.0166030979822317,-2015845053.52907
full observability,logit,continuous,1,1,3,-0.078979545162878,-0.0958420287472986,-0.0789786757257283,-0.0958429486971266,NA
partial observability,logit,continuous,1,1,3,-0.0788878761490149,-0.0958822386306404,-0.0789786757257283,-0.0958429486971266,-23431136897.0049
full observability,probit,continuous,1,1,3,-0.0789625035319462,-0.0956725285634721,-0.0789340905722636,-0.096032615535604,NA
partial observability,probit,continuous,1,1,3,-0.0762362018954514,-0.110672195009756,-0.0789340905722636,-0.096032615535604,-23433801312.7817
full observability,cloglog,continuous,1,1,3,-0.0786591809567053,-0.0953792971098332,-0.0788444224498565,-0.0923955622529638,NA
partial observability,cloglog,continuous,1,1,3,-0.0470637706794489,-0.0925976096359155,-0.0788444224498565,-0.0923955622529638,-23433688154.2805
full observability,cauchit,continuous,1,1,3,-0.0780178366201125,-0.0917266523279118,-0.0771440714267543,-0.0842082305142778,NA
partial observability,cauchit,continuous,1,1,3,-0.0667018143697796,-0.07721682129292,-0.0771440714267543,-0.0842082305142778,-23532393821.8215
full observability,logit,continuous,1,3,2,0.24335404979933,0.0141709276321474,0.24334979601108,0.0141715752328698,NA
partial observability,logit,continuous,1,3,2,0.24335611599657,0.0141624954272227,0.24334979601108,0.0141715752328698,-21019326020.5007
full observability,probit,continuous,1,3,2,0.242398235977264,0.0141388401492785,0.245143562326374,0.0144067659277576,NA
partial observability,probit,continuous,1,3,2,0.232760747277566,0.0275247215089859,0.245143562326374,0.0144067659277576,-21038377114.7713
full observability,cloglog,continuous,1,3,2,0.234268727479539,0.014066266528888,0.245528079761899,0.0145173525394943,NA
partial observability,cloglog,continuous,1,3,2,0.194291384973315,0.0722185013081013,0.245528079761899,0.0145173525394943,-21150960396.694
full observability,cauchit,continuous,1,3,2,0.225886320980909,0.0125522988787943,0.191398358698101,0.0103815247955945,NA
partial observability,cauchit,continuous,1,3,2,0.221730111255266,0.0169408778848019,0.191398358698101,0.0103815247955945,-21322058559.0836
full observability,logit,binary,1,0,2,0.000381447599999987,-0.0593094008275749,0.000374770028987163,-0.0593098820193952,NA
partial observability,logit,binary,1,0,2,0.000705392960010404,-0.060174646312603,0.000374770028987163,-0.0593098820193952,-131113975.402761
full observability,probit,binary,1,0,2,0.000373636000000011,-0.0589165749693475,0.000376787599999949,-0.0640327416159818,NA
partial observability,probit,binary,1,0,2,-0.000666664348117518,-0.106116780422868,0.000376787599999949,-0.0640327416159818,-131176091.66308
full observability,cloglog,binary,1,0,2,0.000374192799999992,-0.0591703174996038,0.000376787599999977,-0.0557067631335263,NA
partial observability,cloglog,binary,1,0,2,0.00152882641170206,-0.0325801792204303,0.000376787599999977,-0.0557067631335263,-131089023.258902
full observability,cauchit,binary,1,0,2,0.00037177759999997,-0.050039060944802,0.000376787599999984,-0.0250041319819476,NA
partial observability,cauchit,binary,1,0,2,-0.984079962731037,0.187309304866741,0.000376787599999984,-0.0250041319819476,-133693699.199371
full observability,logit,binary,2,2,4,0.326830182840393,-0.0214494261860294,0.326829097760196,-0.0214497216099148,NA
partial observability,logit,binary,2,2,4,0.326827745154521,-0.021463917633795,0.326829097760196,-0.0214497216099148,-40989437755.0589
full observability,probit,binary,2,2,4,0.325690605533596,-0.0213103231454629,0.327480255466577,-0.0228575651315606,NA
partial observability,probit,binary,2,2,4,0.408695286377694,-0.0522740600893539,0.327480255466577,-0.0228575651315606,-41007192181.2559
full observability,cloglog,binary,2,2,4,0.323573036798766,-0.0214320839401556,0.301322758787866,-0.0207997835896914,NA
partial observability,cloglog,binary,2,2,4,0.194091115856641,-0.00532657258074645,0.301322758787866,-0.0207997835896914,-41027589478.1326
full observability,cauchit,binary,2,2,4,0.311924070968259,-0.0175083099820516,0.289419772402185,-0.00853985554161563,NA
partial observability,cauchit,binary,2,2,4,-0.138733213274746,0.0667129243721375,0.289419772402185,-0.00853985554161563,-42841011039.2927
full observability,logit,continuous,1,1,2,-0.0286637928239137,0.00174346085638188,-0.0286638918637482,0.00174308258852973,NA
partial observability,logit,continuous,1,1,2,-0.0286698637070291,0.00174336357937632,-0.0286638918637482,0.00174308258852973,-6584474317.31881
full observability,probit,continuous,1,1,2,-0.028599201173957,0.00173591797269823,-0.0289448424499236,0.00174961246622463,NA
partial observability,probit,continuous,1,1,2,-0.0284083065186376,0.00163199249125867,-0.0289448424499236,0.00174961246622463,-6584452550.38726
full observability,cloglog,continuous,1,1,2,-0.0284856681185383,0.00174288413847634,-0.0290727306353813,0.00173963737827199,NA
partial observability,cloglog,continuous,1,1,2,-0.0272002209818563,0.000952970977460832,-0.0290727306353813,0.00173963737827199,-6584483311.83803
full observability,cauchit,continuous,1,1,2,-0.0268732136438729,0.00170127873865267,-0.0232889083956271,0.00172904175746857,NA
partial observability,cauchit,continuous,1,1,2,-0.0272583648943084,0.00282243880201682,-0.0232889083956271,0.00172904175746857,-6584498094.90438
full observability,logit,continuous,2,1,2,0.0754143888154762,-0.209098864448109,0.0754060911927531,-0.209094744088646,NA
partial observability,logit,continuous,2,1,2,0.0754495852155995,-0.209134067089407,0.0754060911927531,-0.209094744088646,-12199214412.5963
full observability,probit,continuous,2,1,2,0.0753685709660801,-0.20901461899446,0.0754174530778273,-0.205770007089728,NA
partial observability,probit,continuous,2,1,2,0.0696651822522348,-0.209742305782404,0.0754174530778273,-0.205770007089728,-12199718295.0753
full observability,cloglog,continuous,2,1,2,0.0750744767280032,-0.205299907147317,0.0753809106666313,-0.198955042952863,NA
partial observability,cloglog,continuous,2,1,2,0.0200213926396325,-0.128641794133379,0.0753809106666313,-0.198955042952863,-12218831099.8623
full observability,cauchit,continuous,2,1,2,0.0740223564964728,-0.206409362737997,0.0722544489446086,-0.226007016654048,NA
partial observability,cauchit,continuous,2,1,2,0.102649069447263,-0.201257033420991,0.0722544489446086,-0.226007016654048,-12215339737.4882
full observability,logit,binary,1,3,2,0.0555290467146679,-0.263364566932176,0.0555291564756208,-0.263362676876341,NA
partial observability,logit,binary,1,3,2,0.0555556969625058,-0.263381522909704,0.0555291564756208,-0.263362676876341,-36683872502.491
full observability,probit,binary,1,3,2,0.0552885647436703,-0.263288880982545,0.0575550497675306,-0.26387912772291,NA
partial observability,probit,binary,1,3,2,0.163781984712029,-0.410540302904876,0.0575550497675306,-0.26387912772291,-36698929293.8905
full observability,cloglog,binary,1,3,2,0.0543851214607922,-0.263340057692231,0.058842597888501,-0.262643060567341,NA
partial observability,cloglog,binary,1,3,2,0.04755368049015,-0.270891424472236,0.058842597888501,-0.262643060567341,-36703563740.2268
full observability,cauchit,binary,1,3,2,0.0487764010387196,-0.263314690577134,0.0339136065367946,-0.26062923358961,NA
partial observability,cauchit,binary,1,3,2,0.0278701991624799,-0.244300976418777,0.0339136065367946,-0.26062923358961,-36758713756.7427
full observability,logit,binary,2,0,1,-0.0245846898456084,0.0284963936814475,-0.0245886057076206,0.0284515540191148,NA
partial observability,logit,binary,2,0,1,-0.0244749997979468,0.0285753696864145,-0.0245886057076206,0.0284515540191148,-192451987.437533
full observability,probit,binary,2,0,1,-0.0245327684079583,0.0283898036774831,-0.0249955297043715,0.0286023708806738,NA
partial observability,probit,binary,2,0,1,-0.02434143547094,0.0505941060474761,-0.0249955297043715,0.0286023708806738,-192288348.792622
full observability,cloglog,binary,2,0,1,-0.024576744562335,0.0280964954923549,-0.0243891355787949,0.0262225601751427,NA
partial observability,cloglog,binary,2,0,1,-0.0305124962210094,0.0110091646992738,-0.0243891355787949,0.0262225601751427,-192790163.437688
full observability,cauchit,binary,2,0,1,-0.0227178130121778,0.0271245517088047,-0.0185242333234407,0.0231964529191399,NA
partial observability,cauchit,binary,2,0,1,-0.615316700388524,0.0253193395212721,-0.0185242333234407,0.0231964529191399,-197720527.572944
full observability,logit,continuous,1,1,1,0.138663646632299,0.00828172451787379,0.138683533339093,0.00826426264267865,NA
partial observability,logit,continuous,1,1,1,0.138579107531723,0.00829634716886796,0.138683533339093,0.00826426264267865,-1354806822.16524
full observability,probit,continuous,1,1,1,0.138657667830169,0.00817339557874364,0.138297681928251,0.00871812311990439,NA
partial observability,probit,continuous,1,1,1,0.136075570795756,0.00351454015316388,0.138297681928251,0.00871812311990439,-1354815808.69522
full observability,cloglog,continuous,1,1,1,0.137895899550462,0.00800572450224446,0.137627913072659,0.00898100299411164,NA
partial observability,cloglog,continuous,1,1,1,0.13336381418556,0,0.137627913072659,0.00898100299411164,-1355028071.10164
full observability,cauchit,continuous,1,1,1,0.137801265477094,0.00724531233169623,0.139734359916762,0.00346292488141087,NA
partial observability,cauchit,continuous,1,1,1,0.143620092913699,0.0278927814745636,0.139734359916762,0.00346292488141087,-1355064428.68267
full observability,logit,continuous,1,0,2,-0.00226396357801446,-0.269332527382223,-0.00226524030446529,-0.269336637900794,NA
partial observability,logit,continuous,1,0,2,-0.00229792877778472,-0.268951028591938,-0.00226524030446529,-0.269336637900794,-1775702392.85005
full observability,probit,continuous,1,0,2,-0.00225588044912431,-0.269326295129603,-0.00225913322015665,-0.268543770394274,NA
partial observability,probit,continuous,1,0,2,-0.00282024711546376,-0.27979084012344,-0.00225913322015665,-0.268543770394274,-1775816174.30008
full observability,cloglog,continuous,1,0,2,-0.00225442107340712,-0.267895049555638,-0.00225915575415216,-0.265783787710763,NA
partial observability,cloglog,continuous,1,0,2,-0.00291383034268114,-0.184888122389212,-0.00225915575415216,-0.265783787710763,-1775781608.24303
full observability,cauchit,continuous,1,0,2,-0.00224897765553453,-0.26767797431297,-0.00225919370015398,-0.271670006498514,NA
partial observability,cauchit,continuous,1,0,2,0.00555578227632191,-0.19214848560908,-0.00225919370015398,-0.271670006498514,-1777604184.56087
full observability,logit,binary,1,2,2,-0.210951738000112,-0.0636252706895282,-0.210952360113052,-0.0636320560954648,NA
partial observability,logit,binary,1,2,2,-0.210504609610993,-0.06374366523677,-0.210952360113052,-0.0636320560954648,-4169002446.6063
full observability,probit,binary,1,2,2,-0.210945059464574,-0.0636140451706028,-0.210386806805361,-0.0637679917085851,NA
partial observability,probit,binary,1,2,2,-0.210300690103394,-0.0634055814711833,-0.210386806805361,-0.0637679917085851,-4169128696.42548
full observability,cloglog,binary,1,2,2,-0.210466223302249,-0.0636317669527001,-0.209033815184438,-0.063523824034737,NA
partial observability,cloglog,binary,1,2,2,-0.17503857259776,-0.0368325563718565,-0.209033815184438,-0.063523824034737,-4168566480.76641
full observability,cauchit,binary,1,2,2,-0.210501819081759,-0.0630296245959329,-0.213773733521832,-0.0614518641025823,NA
partial observability,cauchit,binary,1,2,2,-0.224387827831028,0.265876261998256,-0.213773733521832,-0.0614518641025823,-4170804745.75503
full observability,logit,binary,3,2,3,-0.337657690510323,-0.383172245860254,-0.337658095936427,-0.383173275410174,NA
partial observability,logit,binary,3,2,3,-0.337653211620416,-0.383178347411905,-0.337658095936427,-0.383173275410174,-405886218132.036
full observability,probit,binary,3,2,3,-0.336655832471499,-0.382779616431628,-0.335342674527372,-0.375780164197005,NA
partial observability,probit,binary,3,2,3,-0.353281454037062,-0.368132474119603,-0.335342674527372,-0.375780164197005,-406876834823.595
full observability,cloglog,binary,3,2,3,-0.330205449592577,-0.371264537523948,-0.305783701798178,-0.366341970695833,NA
partial observability,cloglog,binary,3,2,3,-0.340850185138663,-0.269618221535759,-0.305783701798178,-0.366341970695833,-408062783700.061
full observability,cauchit,binary,3,2,3,-0.323459511480546,-0.374835683025827,-0.321155707333976,-0.413402103553331,NA
partial observability,cauchit,binary,3,2,3,-0.231656622137141,-0.518138916259121,-0.321155707333976,-0.413402103553331,-412803587482.545
full observability,logit,continuous,1,1,2,0.0450944758528304,-0.0578150549106338,0.0450963126807166,-0.057814950696998,NA
partial observability,logit,continuous,1,1,2,0.0450904802400715,-0.0578270018369272,0.0450963126807166,-0.057814950696998,-15404613779.8499
full observability,probit,continuous,1,1,2,0.0444203227097948,-0.0578168581509219,0.0495187173906847,-0.0574698658462366,NA
